"","COUNTRY","FLOW","PRODUCT","1971","2000"
"6291","Ghana","Memo: Non-energy use in paper/pulp and printing","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"6292","Ghana","Memo: Non-energy use in paper/pulp and printing","Fuel oil","0.000000000","0.000000000"
"6293","Ghana","Memo: Non-energy use in paper/pulp and printing","Naphtha","0.000000000","0.000000000"
"6294","Ghana","Memo: Non-energy use in paper/pulp and printing","White spirit & SBP","0.000000000","0.000000000"
"6295","Ghana","Memo: Non-energy use in paper/pulp and printing","Lubricants","0.000000000","0.000000000"
"6296","Ghana","Memo: Non-energy use in paper/pulp and printing","Bitumen","0.000000000","0.000000000"
"6297","Ghana","Memo: Non-energy use in paper/pulp and printing","Paraffin waxes","0.000000000","0.000000000"
"6298","Ghana","Memo: Non-energy use in paper/pulp and printing","Petroleum coke","0.000000000","0.000000000"
"6299","Ghana","Memo: Non-energy use in paper/pulp and printing","Other oil products","0.000000000","0.000000000"
"6300","Ghana","Memo: Non-energy use in paper/pulp and printing","Industrial waste","0.000000000","0.000000000"
"6301","Ghana","Memo: Non-energy use in paper/pulp and printing","Municipal waste (renewable)","0.000000000","0.000000000"
"6302","Ghana","Memo: Non-energy use in paper/pulp and printing","Municipal waste (non-renewable)","0.000000000","0.000000000"
"6303","Ghana","Memo: Non-energy use in paper/pulp and printing","Primary solid biofuels","0.000000000","0.000000000"
"6304","Ghana","Memo: Non-energy use in paper/pulp and printing","Biogases","0.000000000","0.000000000"
"6305","Ghana","Memo: Non-energy use in paper/pulp and printing","Biogasoline","0.000000000","0.000000000"
"6306","Ghana","Memo: Non-energy use in paper/pulp and printing","Biodiesels","0.000000000","0.000000000"
"6307","Ghana","Memo: Non-energy use in paper/pulp and printing","Bio jet kerosene","0.000000000","0.000000000"
"6308","Ghana","Memo: Non-energy use in paper/pulp and printing","Other liquid biofuels","0.000000000","0.000000000"
"6309","Ghana","Memo: Non-energy use in paper/pulp and printing","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"6310","Ghana","Memo: Non-energy use in paper/pulp and printing","Charcoal","0.000000000","0.000000000"
"6311","Ghana","Memo: Non-energy use in paper/pulp and printing","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"6312","Ghana","Memo: Non-energy use in paper/pulp and printing","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"6313","Ghana","Memo: Non-energy use in paper/pulp and printing","Nuclear","0.000000000","0.000000000"
"6314","Ghana","Memo: Non-energy use in paper/pulp and printing","Hydro","0.000000000","0.000000000"
"6315","Ghana","Memo: Non-energy use in paper/pulp and printing","Geothermal","0.000000000","0.000000000"
"6316","Ghana","Memo: Non-energy use in paper/pulp and printing","Solar photovoltaics","0.000000000","0.000000000"
"6317","Ghana","Memo: Non-energy use in paper/pulp and printing","Solar thermal","0.000000000","0.000000000"
"6318","Ghana","Memo: Non-energy use in paper/pulp and printing","Tide, wave and ocean","0.000000000","0.000000000"
"6319","Ghana","Memo: Non-energy use in paper/pulp and printing","Wind","0.000000000","0.000000000"
"6320","Ghana","Memo: Non-energy use in paper/pulp and printing","Other sources","0.000000000","0.000000000"
"6321","Ghana","Memo: Non-energy use in paper/pulp and printing","Electricity","0.000000000","0.000000000"
"6322","Ghana","Memo: Non-energy use in paper/pulp and printing","Heat","0.000000000","0.000000000"
"6323","Ghana","Memo: Non-energy use in paper/pulp and printing","Total","0.000000000","0.000000000"
"6324","Ghana","Memo: Non-energy use in paper/pulp and printing","Memo: Renewables","0.000000000","0.000000000"
"6325","Ghana","Memo: Non-energy use in wood and wood products","Hard coal (if no detail)","x","x"
"6326","Ghana","Memo: Non-energy use in wood and wood products","Brown coal (if no detail)","x","x"
"6327","Ghana","Memo: Non-energy use in wood and wood products","Anthracite","..",".."
"6328","Ghana","Memo: Non-energy use in wood and wood products","Coking coal","..",".."
"6329","Ghana","Memo: Non-energy use in wood and wood products","Other bituminous coal","..",".."
"6330","Ghana","Memo: Non-energy use in wood and wood products","Sub-bituminous coal","..",".."
"6331","Ghana","Memo: Non-energy use in wood and wood products","Lignite","..",".."
"6332","Ghana","Memo: Non-energy use in wood and wood products","Patent fuel","..",".."
"6333","Ghana","Memo: Non-energy use in wood and wood products","Coke oven coke","..",".."
"6334","Ghana","Memo: Non-energy use in wood and wood products","Gas coke","..",".."
"6335","Ghana","Memo: Non-energy use in wood and wood products","Coal tar","..",".."
"6336","Ghana","Memo: Non-energy use in wood and wood products","BKB","..",".."
"6337","Ghana","Memo: Non-energy use in wood and wood products","Gas works gas","..",".."
"6338","Ghana","Memo: Non-energy use in wood and wood products","Coke oven gas","..",".."
"6339","Ghana","Memo: Non-energy use in wood and wood products","Blast furnace gas","..",".."
"6340","Ghana","Memo: Non-energy use in wood and wood products","Other recovered gases","..",".."
"6341","Ghana","Memo: Non-energy use in wood and wood products","Peat","..",".."
"6342","Ghana","Memo: Non-energy use in wood and wood products","Peat products","..",".."
"6343","Ghana","Memo: Non-energy use in wood and wood products","Oil shale and oil sands","..",".."
"6344","Ghana","Memo: Non-energy use in wood and wood products","Natural gas","0.000000000","0.000000000"
"6345","Ghana","Memo: Non-energy use in wood and wood products","Crude/NGL/feedstocks (if no detail)","x","x"
"6346","Ghana","Memo: Non-energy use in wood and wood products","Crude oil","0.000000000","0.000000000"
"6347","Ghana","Memo: Non-energy use in wood and wood products","Natural gas liquids","0.000000000","0.000000000"
"6348","Ghana","Memo: Non-energy use in wood and wood products","Refinery feedstocks","0.000000000","0.000000000"
"6349","Ghana","Memo: Non-energy use in wood and wood products","Additives/blending components","0.000000000","0.000000000"
"6350","Ghana","Memo: Non-energy use in wood and wood products","Other hydrocarbons","0.000000000","0.000000000"
"6351","Ghana","Memo: Non-energy use in wood and wood products","Refinery gas","0.000000000","0.000000000"
"6352","Ghana","Memo: Non-energy use in wood and wood products","Ethane","0.000000000","0.000000000"
"6353","Ghana","Memo: Non-energy use in wood and wood products","Liquefied petroleum gases (LPG)","0.000000000","0.000000000"
"6354","Ghana","Memo: Non-energy use in wood and wood products","Motor gasoline excl. biofuels","0.000000000","0.000000000"
"6355","Ghana","Memo: Non-energy use in wood and wood products","Aviation gasoline","0.000000000","0.000000000"
"6356","Ghana","Memo: Non-energy use in wood and wood products","Gasoline type jet fuel","0.000000000","0.000000000"
"6357","Ghana","Memo: Non-energy use in wood and wood products","Kerosene type jet fuel excl. biofuels","0.000000000","0.000000000"
"6358","Ghana","Memo: Non-energy use in wood and wood products","Other kerosene","0.000000000","0.000000000"
"6359","Ghana","Memo: Non-energy use in wood and wood products","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"6360","Ghana","Memo: Non-energy use in wood and wood products","Fuel oil","0.000000000","0.000000000"
"6361","Ghana","Memo: Non-energy use in wood and wood products","Naphtha","0.000000000","0.000000000"
"6362","Ghana","Memo: Non-energy use in wood and wood products","White spirit & SBP","0.000000000","0.000000000"
"6363","Ghana","Memo: Non-energy use in wood and wood products","Lubricants","0.000000000","0.000000000"
"6364","Ghana","Memo: Non-energy use in wood and wood products","Bitumen","0.000000000","0.000000000"
"6365","Ghana","Memo: Non-energy use in wood and wood products","Paraffin waxes","0.000000000","0.000000000"
"6366","Ghana","Memo: Non-energy use in wood and wood products","Petroleum coke","0.000000000","0.000000000"
"6367","Ghana","Memo: Non-energy use in wood and wood products","Other oil products","0.000000000","0.000000000"
"6368","Ghana","Memo: Non-energy use in wood and wood products","Industrial waste","0.000000000","0.000000000"
"6369","Ghana","Memo: Non-energy use in wood and wood products","Municipal waste (renewable)","0.000000000","0.000000000"
"6370","Ghana","Memo: Non-energy use in wood and wood products","Municipal waste (non-renewable)","0.000000000","0.000000000"
"6371","Ghana","Memo: Non-energy use in wood and wood products","Primary solid biofuels","0.000000000","0.000000000"
"6372","Ghana","Memo: Non-energy use in wood and wood products","Biogases","0.000000000","0.000000000"
"6373","Ghana","Memo: Non-energy use in wood and wood products","Biogasoline","0.000000000","0.000000000"
"6374","Ghana","Memo: Non-energy use in wood and wood products","Biodiesels","0.000000000","0.000000000"
"6375","Ghana","Memo: Non-energy use in wood and wood products","Bio jet kerosene","0.000000000","0.000000000"
"6376","Ghana","Memo: Non-energy use in wood and wood products","Other liquid biofuels","0.000000000","0.000000000"
"6377","Ghana","Memo: Non-energy use in wood and wood products","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"6378","Ghana","Memo: Non-energy use in wood and wood products","Charcoal","0.000000000","0.000000000"
"6379","Ghana","Memo: Non-energy use in wood and wood products","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"6380","Ghana","Memo: Non-energy use in wood and wood products","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"6381","Ghana","Memo: Non-energy use in wood and wood products","Nuclear","0.000000000","0.000000000"
"6382","Ghana","Memo: Non-energy use in wood and wood products","Hydro","0.000000000","0.000000000"
"6383","Ghana","Memo: Non-energy use in wood and wood products","Geothermal","0.000000000","0.000000000"
"6384","Ghana","Memo: Non-energy use in wood and wood products","Solar photovoltaics","0.000000000","0.000000000"
"6385","Ghana","Memo: Non-energy use in wood and wood products","Solar thermal","0.000000000","0.000000000"
"6386","Ghana","Memo: Non-energy use in wood and wood products","Tide, wave and ocean","0.000000000","0.000000000"
"6387","Ghana","Memo: Non-energy use in wood and wood products","Wind","0.000000000","0.000000000"
"6388","Ghana","Memo: Non-energy use in wood and wood products","Other sources","0.000000000","0.000000000"
"6389","Ghana","Memo: Non-energy use in wood and wood products","Electricity","0.000000000","0.000000000"
"6390","Ghana","Memo: Non-energy use in wood and wood products","Heat","0.000000000","0.000000000"
"6391","Ghana","Memo: Non-energy use in wood and wood products","Total","0.000000000","0.000000000"
"6392","Ghana","Memo: Non-energy use in wood and wood products","Memo: Renewables","0.000000000","0.000000000"
"6393","Ghana","Memo: Non-energy use in textiles and leather","Hard coal (if no detail)","x","x"
"6394","Ghana","Memo: Non-energy use in textiles and leather","Brown coal (if no detail)","x","x"
"6395","Ghana","Memo: Non-energy use in textiles and leather","Anthracite","..",".."
"6396","Ghana","Memo: Non-energy use in textiles and leather","Coking coal","..",".."
"6397","Ghana","Memo: Non-energy use in textiles and leather","Other bituminous coal","..",".."
"6398","Ghana","Memo: Non-energy use in textiles and leather","Sub-bituminous coal","..",".."
"6399","Ghana","Memo: Non-energy use in textiles and leather","Lignite","..",".."
"6400","Ghana","Memo: Non-energy use in textiles and leather","Patent fuel","..",".."
"6401","Ghana","Memo: Non-energy use in textiles and leather","Coke oven coke","..",".."
"6402","Ghana","Memo: Non-energy use in textiles and leather","Gas coke","..",".."
"6403","Ghana","Memo: Non-energy use in textiles and leather","Coal tar","..",".."
"6404","Ghana","Memo: Non-energy use in textiles and leather","BKB","..",".."
"6405","Ghana","Memo: Non-energy use in textiles and leather","Gas works gas","..",".."
"6406","Ghana","Memo: Non-energy use in textiles and leather","Coke oven gas","..",".."
"6407","Ghana","Memo: Non-energy use in textiles and leather","Blast furnace gas","..",".."
"6408","Ghana","Memo: Non-energy use in textiles and leather","Other recovered gases","..",".."
"6409","Ghana","Memo: Non-energy use in textiles and leather","Peat","..",".."
"6410","Ghana","Memo: Non-energy use in textiles and leather","Peat products","..",".."
"6411","Ghana","Memo: Non-energy use in textiles and leather","Oil shale and oil sands","..",".."
"6412","Ghana","Memo: Non-energy use in textiles and leather","Natural gas","0.000000000","0.000000000"
"6413","Ghana","Memo: Non-energy use in textiles and leather","Crude/NGL/feedstocks (if no detail)","x","x"
"6414","Ghana","Memo: Non-energy use in textiles and leather","Crude oil","0.000000000","0.000000000"
"6415","Ghana","Memo: Non-energy use in textiles and leather","Natural gas liquids","0.000000000","0.000000000"
"6416","Ghana","Memo: Non-energy use in textiles and leather","Refinery feedstocks","0.000000000","0.000000000"
"6417","Ghana","Memo: Non-energy use in textiles and leather","Additives/blending components","0.000000000","0.000000000"
"6418","Ghana","Memo: Non-energy use in textiles and leather","Other hydrocarbons","0.000000000","0.000000000"
"6419","Ghana","Memo: Non-energy use in textiles and leather","Refinery gas","0.000000000","0.000000000"
"6420","Ghana","Memo: Non-energy use in textiles and leather","Ethane","0.000000000","0.000000000"
"6421","Ghana","Memo: Non-energy use in textiles and leather","Liquefied petroleum gases (LPG)","0.000000000","0.000000000"
"6422","Ghana","Memo: Non-energy use in textiles and leather","Motor gasoline excl. biofuels","0.000000000","0.000000000"
"6423","Ghana","Memo: Non-energy use in textiles and leather","Aviation gasoline","0.000000000","0.000000000"
"6424","Ghana","Memo: Non-energy use in textiles and leather","Gasoline type jet fuel","0.000000000","0.000000000"
"6425","Ghana","Memo: Non-energy use in textiles and leather","Kerosene type jet fuel excl. biofuels","0.000000000","0.000000000"
"6426","Ghana","Memo: Non-energy use in textiles and leather","Other kerosene","0.000000000","0.000000000"
"6427","Ghana","Memo: Non-energy use in textiles and leather","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"6428","Ghana","Memo: Non-energy use in textiles and leather","Fuel oil","0.000000000","0.000000000"
"6429","Ghana","Memo: Non-energy use in textiles and leather","Naphtha","0.000000000","0.000000000"
"6430","Ghana","Memo: Non-energy use in textiles and leather","White spirit & SBP","0.000000000","0.000000000"
"6431","Ghana","Memo: Non-energy use in textiles and leather","Lubricants","0.000000000","0.000000000"
"6432","Ghana","Memo: Non-energy use in textiles and leather","Bitumen","0.000000000","0.000000000"
"6433","Ghana","Memo: Non-energy use in textiles and leather","Paraffin waxes","0.000000000","0.000000000"
"6434","Ghana","Memo: Non-energy use in textiles and leather","Petroleum coke","0.000000000","0.000000000"
"6435","Ghana","Memo: Non-energy use in textiles and leather","Other oil products","0.000000000","0.000000000"
"6436","Ghana","Memo: Non-energy use in textiles and leather","Industrial waste","0.000000000","0.000000000"
"6437","Ghana","Memo: Non-energy use in textiles and leather","Municipal waste (renewable)","0.000000000","0.000000000"
"6438","Ghana","Memo: Non-energy use in textiles and leather","Municipal waste (non-renewable)","0.000000000","0.000000000"
"6439","Ghana","Memo: Non-energy use in textiles and leather","Primary solid biofuels","0.000000000","0.000000000"
"6440","Ghana","Memo: Non-energy use in textiles and leather","Biogases","0.000000000","0.000000000"
"6441","Ghana","Memo: Non-energy use in textiles and leather","Biogasoline","0.000000000","0.000000000"
"6442","Ghana","Memo: Non-energy use in textiles and leather","Biodiesels","0.000000000","0.000000000"
"6443","Ghana","Memo: Non-energy use in textiles and leather","Bio jet kerosene","0.000000000","0.000000000"
"6444","Ghana","Memo: Non-energy use in textiles and leather","Other liquid biofuels","0.000000000","0.000000000"
"6445","Ghana","Memo: Non-energy use in textiles and leather","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"6446","Ghana","Memo: Non-energy use in textiles and leather","Charcoal","0.000000000","0.000000000"
"6447","Ghana","Memo: Non-energy use in textiles and leather","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"6448","Ghana","Memo: Non-energy use in textiles and leather","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"6449","Ghana","Memo: Non-energy use in textiles and leather","Nuclear","0.000000000","0.000000000"
"6450","Ghana","Memo: Non-energy use in textiles and leather","Hydro","0.000000000","0.000000000"
"6451","Ghana","Memo: Non-energy use in textiles and leather","Geothermal","0.000000000","0.000000000"
"6452","Ghana","Memo: Non-energy use in textiles and leather","Solar photovoltaics","0.000000000","0.000000000"
"6453","Ghana","Memo: Non-energy use in textiles and leather","Solar thermal","0.000000000","0.000000000"
"6454","Ghana","Memo: Non-energy use in textiles and leather","Tide, wave and ocean","0.000000000","0.000000000"
"6455","Ghana","Memo: Non-energy use in textiles and leather","Wind","0.000000000","0.000000000"
"6456","Ghana","Memo: Non-energy use in textiles and leather","Other sources","0.000000000","0.000000000"
"6457","Ghana","Memo: Non-energy use in textiles and leather","Electricity","0.000000000","0.000000000"
"6458","Ghana","Memo: Non-energy use in textiles and leather","Heat","0.000000000","0.000000000"
"6459","Ghana","Memo: Non-energy use in textiles and leather","Total","0.000000000","0.000000000"
"6460","Ghana","Memo: Non-energy use in textiles and leather","Memo: Renewables","0.000000000","0.000000000"
"6461","Ghana","Memo: Non-energy use in industry not elsewhere specified","Hard coal (if no detail)","x","x"
"6462","Ghana","Memo: Non-energy use in industry not elsewhere specified","Brown coal (if no detail)","x","x"
"6463","Ghana","Memo: Non-energy use in industry not elsewhere specified","Anthracite","..",".."
"6464","Ghana","Memo: Non-energy use in industry not elsewhere specified","Coking coal","..",".."
"6465","Ghana","Memo: Non-energy use in industry not elsewhere specified","Other bituminous coal","..",".."
"6466","Ghana","Memo: Non-energy use in industry not elsewhere specified","Sub-bituminous coal","..",".."
"6467","Ghana","Memo: Non-energy use in industry not elsewhere specified","Lignite","..",".."
"6468","Ghana","Memo: Non-energy use in industry not elsewhere specified","Patent fuel","..",".."
"6469","Ghana","Memo: Non-energy use in industry not elsewhere specified","Coke oven coke","..",".."
"6470","Ghana","Memo: Non-energy use in industry not elsewhere specified","Gas coke","..",".."
"6471","Ghana","Memo: Non-energy use in industry not elsewhere specified","Coal tar","..",".."
"6472","Ghana","Memo: Non-energy use in industry not elsewhere specified","BKB","..",".."
"6473","Ghana","Memo: Non-energy use in industry not elsewhere specified","Gas works gas","..",".."
"6474","Ghana","Memo: Non-energy use in industry not elsewhere specified","Coke oven gas","..",".."
"6475","Ghana","Memo: Non-energy use in industry not elsewhere specified","Blast furnace gas","..",".."
"6476","Ghana","Memo: Non-energy use in industry not elsewhere specified","Other recovered gases","..",".."
"6477","Ghana","Memo: Non-energy use in industry not elsewhere specified","Peat","..",".."
"6478","Ghana","Memo: Non-energy use in industry not elsewhere specified","Peat products","..",".."
"6479","Ghana","Memo: Non-energy use in industry not elsewhere specified","Oil shale and oil sands","..",".."
"6480","Ghana","Memo: Non-energy use in industry not elsewhere specified","Natural gas","0.000000000","0.000000000"
"6481","Ghana","Memo: Non-energy use in industry not elsewhere specified","Crude/NGL/feedstocks (if no detail)","x","x"
"6482","Ghana","Memo: Non-energy use in industry not elsewhere specified","Crude oil","0.000000000","0.000000000"
"6483","Ghana","Memo: Non-energy use in industry not elsewhere specified","Natural gas liquids","0.000000000","0.000000000"
"6484","Ghana","Memo: Non-energy use in industry not elsewhere specified","Refinery feedstocks","0.000000000","0.000000000"
"6485","Ghana","Memo: Non-energy use in industry not elsewhere specified","Additives/blending components","0.000000000","0.000000000"
"6486","Ghana","Memo: Non-energy use in industry not elsewhere specified","Other hydrocarbons","0.000000000","0.000000000"
"6487","Ghana","Memo: Non-energy use in industry not elsewhere specified","Refinery gas","0.000000000","0.000000000"
"6488","Ghana","Memo: Non-energy use in industry not elsewhere specified","Ethane","0.000000000","0.000000000"
"6489","Ghana","Memo: Non-energy use in industry not elsewhere specified","Liquefied petroleum gases (LPG)","0.000000000","0.000000000"
"6490","Ghana","Memo: Non-energy use in industry not elsewhere specified","Motor gasoline excl. biofuels","0.000000000","0.000000000"
"6491","Ghana","Memo: Non-energy use in industry not elsewhere specified","Aviation gasoline","0.000000000","0.000000000"
"6492","Ghana","Memo: Non-energy use in industry not elsewhere specified","Gasoline type jet fuel","0.000000000","0.000000000"
"6493","Ghana","Memo: Non-energy use in industry not elsewhere specified","Kerosene type jet fuel excl. biofuels","0.000000000","0.000000000"
"6494","Ghana","Memo: Non-energy use in industry not elsewhere specified","Other kerosene","0.000000000","0.000000000"
"6495","Ghana","Memo: Non-energy use in industry not elsewhere specified","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"6496","Ghana","Memo: Non-energy use in industry not elsewhere specified","Fuel oil","0.000000000","0.000000000"
"6497","Ghana","Memo: Non-energy use in industry not elsewhere specified","Naphtha","0.000000000","0.000000000"
"6498","Ghana","Memo: Non-energy use in industry not elsewhere specified","White spirit & SBP","0.000000000","0.000000000"
"6499","Ghana","Memo: Non-energy use in industry not elsewhere specified","Lubricants","0.000000000","0.000000000"
"6500","Ghana","Memo: Non-energy use in industry not elsewhere specified","Bitumen","0.000000000","0.000000000"
"6501","Ghana","Memo: Non-energy use in industry not elsewhere specified","Paraffin waxes","0.000000000","0.000000000"
"6502","Ghana","Memo: Non-energy use in industry not elsewhere specified","Petroleum coke","0.000000000","0.000000000"
"6503","Ghana","Memo: Non-energy use in industry not elsewhere specified","Other oil products","0.000000000","0.000000000"
"6504","Ghana","Memo: Non-energy use in industry not elsewhere specified","Industrial waste","0.000000000","0.000000000"
"6505","Ghana","Memo: Non-energy use in industry not elsewhere specified","Municipal waste (renewable)","0.000000000","0.000000000"
"6506","Ghana","Memo: Non-energy use in industry not elsewhere specified","Municipal waste (non-renewable)","0.000000000","0.000000000"
"6507","Ghana","Memo: Non-energy use in industry not elsewhere specified","Primary solid biofuels","0.000000000","0.000000000"
"6508","Ghana","Memo: Non-energy use in industry not elsewhere specified","Biogases","0.000000000","0.000000000"
"6509","Ghana","Memo: Non-energy use in industry not elsewhere specified","Biogasoline","0.000000000","0.000000000"
"6510","Ghana","Memo: Non-energy use in industry not elsewhere specified","Biodiesels","0.000000000","0.000000000"
"6511","Ghana","Memo: Non-energy use in industry not elsewhere specified","Bio jet kerosene","0.000000000","0.000000000"
"6512","Ghana","Memo: Non-energy use in industry not elsewhere specified","Other liquid biofuels","0.000000000","0.000000000"
"6513","Ghana","Memo: Non-energy use in industry not elsewhere specified","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"6514","Ghana","Memo: Non-energy use in industry not elsewhere specified","Charcoal","0.000000000","0.000000000"
"6515","Ghana","Memo: Non-energy use in industry not elsewhere specified","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"6516","Ghana","Memo: Non-energy use in industry not elsewhere specified","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"6517","Ghana","Memo: Non-energy use in industry not elsewhere specified","Nuclear","0.000000000","0.000000000"
"6518","Ghana","Memo: Non-energy use in industry not elsewhere specified","Hydro","0.000000000","0.000000000"
"6519","Ghana","Memo: Non-energy use in industry not elsewhere specified","Geothermal","0.000000000","0.000000000"
"6520","Ghana","Memo: Non-energy use in industry not elsewhere specified","Solar photovoltaics","0.000000000","0.000000000"
"6521","Ghana","Memo: Non-energy use in industry not elsewhere specified","Solar thermal","0.000000000","0.000000000"
"6522","Ghana","Memo: Non-energy use in industry not elsewhere specified","Tide, wave and ocean","0.000000000","0.000000000"
"6523","Ghana","Memo: Non-energy use in industry not elsewhere specified","Wind","0.000000000","0.000000000"
"6524","Ghana","Memo: Non-energy use in industry not elsewhere specified","Other sources","0.000000000","0.000000000"
"6525","Ghana","Memo: Non-energy use in industry not elsewhere specified","Electricity","0.000000000","0.000000000"
"6526","Ghana","Memo: Non-energy use in industry not elsewhere specified","Heat","0.000000000","0.000000000"
"6527","Ghana","Memo: Non-energy use in industry not elsewhere specified","Total","0.000000000","0.000000000"
"6528","Ghana","Memo: Non-energy use in industry not elsewhere specified","Memo: Renewables","0.000000000","0.000000000"
"6529","Ghana","Non-energy use in transport","Hard coal (if no detail)","0.000000000","x"
"6530","Ghana","Non-energy use in transport","Brown coal (if no detail)","0.000000000","x"
"6531","Ghana","Non-energy use in transport","Anthracite","..","0.000000000"
"6532","Ghana","Non-energy use in transport","Coking coal","..","0.000000000"
"6533","Ghana","Non-energy use in transport","Other bituminous coal","..","0.000000000"
"6534","Ghana","Non-energy use in transport","Sub-bituminous coal","..","0.000000000"
"6535","Ghana","Non-energy use in transport","Lignite","..","0.000000000"
"6536","Ghana","Non-energy use in transport","Patent fuel","0.000000000","0.000000000"
"6537","Ghana","Non-energy use in transport","Coke oven coke","0.000000000","0.000000000"
"6538","Ghana","Non-energy use in transport","Gas coke","0.000000000","0.000000000"
"6539","Ghana","Non-energy use in transport","Coal tar","0.000000000","0.000000000"
"6540","Ghana","Non-energy use in transport","BKB","0.000000000","0.000000000"
"6541","Ghana","Non-energy use in transport","Gas works gas","0.000000000","0.000000000"
"6542","Ghana","Non-energy use in transport","Coke oven gas","0.000000000","0.000000000"
"6543","Ghana","Non-energy use in transport","Blast furnace gas","0.000000000","0.000000000"
"6544","Ghana","Non-energy use in transport","Other recovered gases","0.000000000","0.000000000"
"6545","Ghana","Non-energy use in transport","Peat","0.000000000","0.000000000"
"6546","Ghana","Non-energy use in transport","Peat products","0.000000000","0.000000000"
"6547","Ghana","Non-energy use in transport","Oil shale and oil sands","0.000000000","0.000000000"
"6548","Ghana","Non-energy use in transport","Natural gas","0.000000000","0.000000000"
"6549","Ghana","Non-energy use in transport","Crude/NGL/feedstocks (if no detail)","x","x"
"6550","Ghana","Non-energy use in transport","Crude oil","0.000000000","0.000000000"
"6551","Ghana","Non-energy use in transport","Natural gas liquids","0.000000000","0.000000000"
"6552","Ghana","Non-energy use in transport","Refinery feedstocks","0.000000000","0.000000000"
"6553","Ghana","Non-energy use in transport","Additives/blending components","0.000000000","0.000000000"
"6554","Ghana","Non-energy use in transport","Other hydrocarbons","0.000000000","0.000000000"
"6555","Ghana","Non-energy use in transport","Refinery gas","0.000000000","0.000000000"
"6556","Ghana","Non-energy use in transport","Ethane","0.000000000","0.000000000"
"6557","Ghana","Non-energy use in transport","Liquefied petroleum gases (LPG)","0.000000000","0.000000000"
"6558","Ghana","Non-energy use in transport","Motor gasoline excl. biofuels","0.000000000","0.000000000"
"6559","Ghana","Non-energy use in transport","Aviation gasoline","0.000000000","0.000000000"
"6560","Ghana","Non-energy use in transport","Gasoline type jet fuel","0.000000000","0.000000000"
"6561","Ghana","Non-energy use in transport","Kerosene type jet fuel excl. biofuels","0.000000000","0.000000000"
"6562","Ghana","Non-energy use in transport","Other kerosene","0.000000000","0.000000000"
"6563","Ghana","Non-energy use in transport","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"6564","Ghana","Non-energy use in transport","Fuel oil","0.000000000","0.000000000"
"6565","Ghana","Non-energy use in transport","Naphtha","0.000000000","0.000000000"
"6566","Ghana","Non-energy use in transport","White spirit & SBP","0.000000000","0.000000000"
"6567","Ghana","Non-energy use in transport","Lubricants","0.000000000","0.000000000"
"6568","Ghana","Non-energy use in transport","Bitumen","0.000000000","0.000000000"
"6569","Ghana","Non-energy use in transport","Paraffin waxes","0.000000000","0.000000000"
"6570","Ghana","Non-energy use in transport","Petroleum coke","0.000000000","0.000000000"
"6571","Ghana","Non-energy use in transport","Other oil products","0.000000000","0.000000000"
"6572","Ghana","Non-energy use in transport","Industrial waste","0.000000000","0.000000000"
"6573","Ghana","Non-energy use in transport","Municipal waste (renewable)","0.000000000","0.000000000"
"6574","Ghana","Non-energy use in transport","Municipal waste (non-renewable)","0.000000000","0.000000000"
"6575","Ghana","Non-energy use in transport","Primary solid biofuels","0.000000000","0.000000000"
"6576","Ghana","Non-energy use in transport","Biogases","0.000000000","0.000000000"
"6577","Ghana","Non-energy use in transport","Biogasoline","0.000000000","0.000000000"
"6578","Ghana","Non-energy use in transport","Biodiesels","0.000000000","0.000000000"
"6579","Ghana","Non-energy use in transport","Bio jet kerosene","0.000000000","0.000000000"
"6580","Ghana","Non-energy use in transport","Other liquid biofuels","0.000000000","0.000000000"
"6581","Ghana","Non-energy use in transport","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"6582","Ghana","Non-energy use in transport","Charcoal","0.000000000","0.000000000"
"6583","Ghana","Non-energy use in transport","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"6584","Ghana","Non-energy use in transport","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"6585","Ghana","Non-energy use in transport","Nuclear","0.000000000","0.000000000"
"6586","Ghana","Non-energy use in transport","Hydro","0.000000000","0.000000000"
"6587","Ghana","Non-energy use in transport","Geothermal","0.000000000","0.000000000"
"6588","Ghana","Non-energy use in transport","Solar photovoltaics","0.000000000","0.000000000"
"6589","Ghana","Non-energy use in transport","Solar thermal","0.000000000","0.000000000"
